time,北向成交总额(亿),沪股通成交额(亿),沪股通余额,沪股通笔数,深股通成交额(亿),深股通余额,深股通笔数,上证指数,上证涨跌幅(%),深证成指,深证涨跌幅(%)
2017-11-30,154.4331,89.3758,13199.65,292497,65.0573,13467.95,259554,3317.1884,-0.619367,10944.098,-1.245546
2017-12-01,148.7627,84.0519,11791,295293,64.7108,10867,267358,3317.6174,0.012933,11013.153,0.630979
2017-12-04,148.76850000000002,80.2053,13302.19,290896,68.5632,12721.37,289425,3309.6183,-0.24111,11014.548,0.012667
2017-12-05,175.9936,110.3939,15714.91,360140,65.5997,13417.15,294376,3303.6751,-0.179574,10854.755,-1.450745
2017-12-06,189.2313,108.1576,16833.48,348625,81.0737,13019.79,322500,3293.9648,-0.293924,10911.329,0.521191
2017-12-07,150.1565,83.7383,13850.4,341274,66.4182,13624.71,312753,3272.0542,-0.665174,10801.253,-1.008823
2017-12-08,159.77110000000002,88.8879,10076,425550,70.8832,11935,368281,3289.9924,0.548224,10935.057,1.238782
2017-12-11,145.5752,77.7128,11933.99,307015,67.8624,12402.57,286674,3322.1956,0.978823,11143.26,1.903996
2017-12-12,122.71,67.4457,13486.24,247764,55.264300000000006,13172.95,249607,3280.8136,-1.245622,11043.212,-0.897834
2017-12-13,122.7459,70.6374,10839.69,243969,52.10850000000001,12142.57,218952,3303.0373,0.677384,11143.888,0.911655
2017-12-14,117.4002,61.5917,12752,242729,55.8085,12538.72,226521,3292.4385,-0.32088,11110.177,-0.302507
2017-12-15,149.555,86.97930000000001,14065,308006,62.5757,14459,260068,3266.1371,-0.798843,10998.117,-1.008625
2017-12-18,106.4886,59.9224,11455.57,234024,46.5662,12557.74,216582,3267.9224,0.054661,10960.115,-0.345532
2017-12-19,104.7425,57.853,12091.41,237855,46.8895,12198.41,220109,3296.5384,0.875663,11074.994,1.048155
2017-12-20,116.7086,67.2034,13517.13,252427,49.5052,13281.83,234371,3287.6057,-0.270972,11003.333,-0.647052
2017-12-21,113.3575,62.3793,12260.48,241639,50.9782,12376.04,233411,3300.0593,0.378805,11118.246,1.044347
2017-12-27,152.6995,87.8794,12201.81,332726,64.8201,12869.88,302885,3275.7828,-0.917745,10911.211,-1.003644
2017-12-28,140.8365,76.4365,11407.83,246767,64.4,11535.87,268235,3296.3847,0.628915,10974.007,0.575518
2017-12-29,102.5865,55.8938,12129,197103,46.6927,12230,208898,3307.1721,0.327249,11040.45,0.605458
2018-01-02,132.6888,74.949,10886.78,264761,57.7398,11600.1,231511,3348.3259,1.24438,11178.051,1.246335
2018-01-03,172.87290000000002,98.183,10307.65,381465,74.6899,11062.62,312614,3369.1084,0.620683,11280.296,0.914694
2018-01-04,165.38490000000002,98.1702,10183.38,337013,67.21470000000001,11297.05,270822,3385.7102,0.492765,11341.345,0.5412
2018-01-05,148.2727,80.2003,11962,281291,68.0724,11432,255036,3391.7501,0.178394,11342.847,0.013244
2018-01-08,164.50889999999998,92.2805,12255.26,318592,72.22840000000001,11819.26,277285,3409.4795,0.522721,11382.716,0.35149
2018-01-09,154.6686,87.01209999999999,11527.89,327299,67.6565,11396.01,266428,3413.8996,0.129641,11447.091,0.56555
2018-01-10,170.727,100.1368,11592.38,359858,70.59020000000001,12680.44,267530,3421.8343,0.232423,11437.083,-0.087428
2018-01-11,156.8697,89.5541,13077.03,315674,67.3156,12687.43,264967,3425.3449,0.102594,11464.196,0.237062
2018-01-12,134.0787,72.1629,11408,279147,61.9158,12307,239702,3428.9407,0.104976,11461.991,-0.019234
2018-01-15,191.3878,114.254,14648.93,342372,77.13380000000001,12991.27,280904,3410.4882,-0.53814,11307.459,-1.348213
2018-01-16,198.4665,121.2315,12051.45,387227,77.235,11412.02,278207,3436.594,0.765456,11386.91,0.702642
2018-01-17,256.9889,160.7976,13293.26,460139,96.1913,13350.91,351285,3444.6713,0.235038,11303.966,-0.728415
2018-01-18,194.3325,121.3954,11640.01,367954,72.9371,12366.25,284101,3474.754,0.873311,11319.905,0.141004
2018-01-19,192.1418,119.553,12627,382696,72.5888,12156,294854,3487.864,0.377293,11296.273,-0.208765
2018-01-22,200.4723,121.4593,11852.89,355096,79.013,11762.93,290969,3501.3622,0.387005,11513.08,1.919279
2018-01-23,234.3043,145.0847,10490.69,403362,89.21959999999999,12651.4,310834,3546.5048,1.289287,11555.254,0.366314
2018-01-24,219.4778,132.5002,13549.84,397474,86.9776,12020.21,329210,3559.4653,0.365444,11607.568,0.452729
2018-01-25,207.9278,121.2662,11509.97,406270,86.66159999999999,12015.68,316464,3548.307,-0.313482,11552.561,-0.473889
2018-01-26,187.9282,116.83,10962,363681,71.09819999999999,11857,271407,3558.1288,0.276802,11557.815,0.045479
2018-01-29,226.2591,133.1239,13430.01,406507,93.1352,13283.18,343330,3523.0007,-0.987263,11352.715,-1.774557
2018-01-30,202.9142,122.3752,13169.52,407763,80.539,12298.7,327257,3488.009,-0.993236,11278.78,-0.651254
2018-01-31,193.1943,110.34,13208.56,355480,82.85430000000001,12643.82,314872,3480.8334,-0.205722,11159.676,-1.056001
2018-02-01,244.3647,146.97379999999998,13784.48,467104,97.3909,11786.47,375953,3446.9799,-0.972569,10864.341,-2.646448
2018-02-02,221.8209,131.8934,14159,483845,89.9275,11825,384611,3462.0808,0.438091,10925.16,0.559804
2018-02-05,240.7726,148.89520000000002,16431.79,462002,91.8774,12834.28,406035,3487.497,0.734131,10836.251,-0.8138
2018-02-06,337.6951,214.3387,20366.15,572763,123.3564,15298.03,475990,3370.652,-3.350397,10377.609,-4.232479
2018-02-07,315.4412,194.4442,13158.69,598902,120.997,11038.82,493410,3309.2598,-1.821375,10246.973,-1.258826
2018-02-08,254.7243,151.7911,11651.67,464541,102.9332,11287.45,406831,3262.0504,-1.426585,10372.587,1.225864
2018-02-09,299.017,186.2432,15001,618741,112.7738,13467,469238,3129.8508,-4.052654,10001.227,-3.580206
2018-02-12,221.482,129.255,14222.33,483230,92.227,12890.45,380567,3154.1254,0.775583,10291.882,2.906193
2018-02-13,172.9848,101.9281,12961.73,354357,71.0567,13839.46,300974,3184.9587,0.977555,10362.431,0.685482
2018-02-14,114.2196,67.05590000000001,12549.36,257571,47.1637,12197.57,216517,3199.1589,0.445852,10431.913,0.670518
2018-02-22,180.7928,102.3172,11873.57,376933,78.4756,11599.93,319334,3268.5589,2.16932,10658.936,2.176236
2018-02-23,144.1714,86.00540000000001,11761,325063,58.166,12313,263637,3289.0241,0.626123,10662.791,0.036167
2018-02-26,157.9284,84.9003,10903.88,324051,73.02810000000001,11702.36,282365,3329.5737,1.232876,10895.561,2.183012
2018-02-27,201.152,108.8007,11298.45,386316,92.3513,12006.67,375555,3292.0679,-1.126445,10807.534,-0.807916
2018-02-28,181.3676,89.6169,13599.68,352197,91.7507,12754.67,358685,3259.408,-0.992079,10828.73,0.196122
2018-03-01,163.97,87.73780000000001,12447.18,384194,76.2322,12168.45,372839,3273.7549,0.440169,10943.13,1.056449
2018-03-02,156.388,79.3899,13830,335637,76.99810000000001,13120,349314,3254.5283,-0.587295,10856.246,-0.793959
2018-03-05,149.588,83.04540000000001,14233.7,374484,66.54260000000001,13054.99,337043,3256.9263,0.073682,10875.679,0.179003
2018-03-06,177.12009999999998,96.5964,12281.22,394859,80.5237,12580.31,375906,3289.6419,1.004493,11007.951,1.216218
2018-03-07,161.2752,94.0196,14682.95,375956,67.2556,13783.25,348358,3271.6683,-0.546369,10904.988,-0.935351
2018-03-08,141.3494,75.6272,10856.2,310589,65.7222,12157.69,321745,3288.4055,0.51158,11019.078,1.046218
2018-03-09,148.696,70.7316,11903,263897,77.9644,12556,306064,3307.1656,0.570492,11194.914,1.595741
2018-03-12,181.6435,98.403,11038.43,370868,83.2405,12426.36,348716,3326.6992,0.590645,11326.271,1.173363
2018-03-13,162.9741,86.3567,11585.09,337739,76.6174,12908.26,333832,3310.2389,-0.494794,11241.405,-0.749285
2018-03-14,143.43959999999998,73.57560000000001,12583.07,325131,69.86399999999999,12680.02,305644,3291.3819,-0.569657,11139.627,-0.905385
2018-03-15,160.30200000000002,84.1349,11992.97,317503,76.1671,12460.82,315634,3291.112,-0.0082,11163.654,0.215689
2018-03-16,195.6343,103.2367,14035,375248,92.3976,13860,343313,3269.8821,-0.645068,11051.121,-1.00803
2018-03-19,136.73680000000002,77.38560000000001,12519.25,302293,59.3512,12458.94,264732,3279.2517,0.286542,11068.493,0.157197
2018-03-20,149.6781,80.8608,13517.86,322800,68.81729999999999,13195.58,319354,3290.6399,0.34728,11077.801,0.084095
2018-03-21,165.1273,93.5476,13160.46,335379,71.5797,12219.48,315244,3280.9521,-0.294405,10980.549,-0.8779
2018-03-22,160.9041,89.04719999999999,12830.7,339541,71.8569,12694.62,310769,3263.4803,-0.532522,10877.251,-0.940736
2018-03-23,245.0097,134.0445,14333,444913,110.9652,13279,423764,3152.7608,-3.392682,10439.986,-4.019995
2018-03-26,203.8023,117.3426,10853.33,414396,86.4597,11105.98,376875,3133.7218,-0.603883,10564.375,1.191467
2018-03-27,209.8112,108.562,11298.19,425502,101.2492,13531.11,399337,3166.6488,1.050731,10775.71,2.00045
2018-03-28,217.379,122.4872,12052.52,406659,94.8918,13138.06,364114,3122.2895,-1.400828,10630.688,-1.345823
2018-04-03,235.9481,130.13379999999998,10537.01,538940,105.8143,12439.42,487256,3136.6332,-0.839213,10754.285,-0.90908
2018-04-04,180.3043,100.6534,12183.71,410613,79.65090000000001,12334.09,368757,3131.1114,-0.176042,10684.561,-0.648337
2018-04-09,183.8049,109.4176,10598.75,463473,74.3873,12014.51,369203,3138.2936,0.229382,10653.375,-0.291879
2018-04-10,190.2984,110.0373,10359.65,430714,80.2611,12154.52,370923,3190.3216,1.657844,10765.615,1.053563
2018-04-11,186.6271,97.0502,12751.84,381931,89.57690000000001,12157.51,390884,3208.0818,0.55669,10808.37,0.397144
2018-04-12,148.5034,80.6215,11463.67,357522,67.8819,11634.28,336098,3180.1583,-0.870411,10726.954,-0.753268
2018-04-13,149.9267,81.1609,11992,358307,68.7658,11599,342758,3159.0521,-0.663684,10687.018,-0.372296
2018-04-16,188.4857,99.5289,11605.46,405829,88.9568,11677.49,380026,3110.6489,-1.532206,10621.788,-0.610367
2018-04-17,203.674,105.0278,11843.36,426528,98.6462,13378.51,440719,3066.7967,-1.409744,10395.156,-2.133652
2018-04-18,255.3004,137.4573,8959.07,520274,117.8431,9698.34,478246,3091.3987,0.802205,10491.149,0.92344
2018-04-19,195.4218,103.0458,9490.85,408564,92.376,11132.57,426623,3117.376,0.840309,10598.353,1.021852
2018-04-20,182.6627,98.3437,13754,408975,84.319,13295,400910,3071.5425,-1.470259,10408.91,-1.787476
2018-04-23,190.1923,101.704,11546.43,419719,88.4883,12022.98,426965,3068.012,-0.114942,10330.629,-0.752058
2018-04-24,203.574,112.7433,10571.77,459848,90.8307,11429.01,435832,3128.9271,1.985491,10556.822,2.189538
2018-04-25,153.6862,77.7207,11932.04,351308,75.9655,12592.91,356050,3117.9739,-0.350062,10547.098,-0.092111
2018-04-26,231.8356,105.2339,12837.95,463321,126.6017,16198.04,535722,3075.0301,-1.377298,10292.119,-2.417528
2018-04-27,274.1224,146.09709999999998,10120,533571,128.02530000000002,13202,517075,3082.2316,0.234193,10324.467,0.314299
2018-05-02,229.0339,121.802,49608.7,509959,107.2319,49661.89,531643,3081.1773,-0.034206,10342.845,0.178004
2018-05-03,193.0696,102.5359,51455.28,496515,90.5337,51908.67,489037,3100.8586,0.638759,10458.622,1.119392
2018-05-04,155.6848,84.9161,52409,423304,70.7687,52787,409854,3091.0334,-0.316854,10426.188,-0.310117
2018-05-07,182.4034,99.1455,50285.37,446307,83.2579,50864.02,451746,3136.6448,1.475604,10626.508,1.921316
2018-05-08,177.0785,93.6475,50511.83,372263,83.431,51400.32,419020,3161.4976,0.792337,10707.804,0.76503
2018-05-09,134.89690000000002,70.8014,51164.88,358744,64.0955,50550.87,374030,3159.1502,-0.07425,10689.071,-0.174947
2018-05-10,151.8723,78.6758,50160.4,352895,73.1965,50665.28,399486,3174.4127,0.48312,10729.765,0.380707
2018-05-11,166.8077,90.7238,49836,370613,76.0839,51516,406676,3163.2632,-0.35123,10634.3,-0.889721
2018-05-14,192.4882,101.7328,48520.28,415223,90.7554,49635.69,436444,3174.032,0.340433,10671.457,0.349407
2018-05-15,176.8368,92.6837,50432.7,395008,84.1531,49758.96,438218,3192.1183,0.569821,10747.993,0.717203
2018-05-16,172.52630000000002,87.7717,51758.39,418196,84.7546,51033.84,429889,3169.5652,-0.706525,10701.323,-0.434221
2018-05-17,140.8761,75.2193,50658.07,353667,65.6568,50964.35,371102,3154.2825,-0.48217,10635.498,-0.615111
2018-05-18,155.8412,90.5077,49514,382207,65.3335,50857,364889,3193.3034,1.237077,10672.522,0.348117
2018-05-23,217.2104,120.0359,51140.36,576765,97.1745,50496.47,541649,3168.9642,-1.411965,10631.123,-1.251017
2018-05-24,162.0594,84.2542,51185.3,393623,77.8052,50635.43,440564,3154.6506,-0.451681,10564.127,-0.630187
2018-05-25,169.93419999999998,87.94959999999999,50488,436145,81.98459999999999,51329,478366,3141.3032,-0.423102,10448.224,-1.097138
2018-05-28,178.3881,91.2611,49693.32,421027,87.12700000000001,50259.63,464460,3135.0821,-0.198042,10465.537,0.165703
2018-05-29,195.8895,105.1862,51719.63,500137,90.7033,50731.97,500000,3120.4605,-0.466387,10349.065,-1.11291
2018-05-30,220.3507,119.4848,52295.22,588221,100.8659,50291.09,574813,3041.4434,-2.532226,10105.794,-2.350657
2018-05-31,346.8779,221.8034,48373.92,959007,125.0745,48996.83,672136,3095.4737,1.776469,10295.729,1.879466
2018-06-01,199.11990000000003,106.5003,50458,542070,92.6196,51258,568946,3075.1372,-0.656975,10169.354,-1.227451
2018-06-04,232.8276,130.63049999999998,48386.62,583778,102.1971,49354.47,582663,3091.1909,0.522048,10204.316,0.343798
2018-06-05,216.6368,120.8028,50691.52,471669,95.834,49334.02,474041,3114.2055,0.744522,10385.605,1.776591
2018-06-06,187.865,104.3522,50273.06,494882,83.51280000000001,50914.64,501305,3115.1803,0.031302,10365.125,-0.197196
2018-06-07,199.3561,115.221,49529.46,508587,84.13510000000001,50171.66,505321,3109.4988,-0.182381,10313.845,-0.494736
2018-06-08,275.342,160.9756,52754,841655,114.3664,50414,679514,3067.1478,-1.361988,10205.517,-1.050316
2018-06-11,214.9664,118.2029,49031.23,550439,96.7635,50548.96,504539,3052.7831,-0.468341,10175.346,-0.295634
2018-06-12,214.3371,115.7672,50896.45,530486,98.5699,50400.19,485775,3079.8018,0.885051,10315.284,1.375265
2018-06-13,190.7092,109.4301,51214.94,477228,81.2791,51262.25,435828,3049.7965,-0.974261,10161.648,-1.489402
2018-06-14,199.3616,120.0073,50068.7,572031,79.35430000000001,51006.63,484549,3044.1597,-0.184825,10084.182,-0.762337
2018-06-15,235.5592,147.5534,49743,654146,88.0058,51397,518838,3021.9008,-0.7312,9943.126,-1.398785
2018-06-19,362.4803,235.2223,53979.98,817461,127.258,52009,645736,2907.8221,-3.775064,9414.757,-5.313912
2018-06-20,227.274,136.0412,52215.58,694371,91.2328,50862.18,580574,2915.7314,0.272001,9501.336,0.91961
2018-06-21,257.281,155.6727,51572.94,683842,101.6083,53261.26,638648,2875.8099,-1.369176,9316.675,-1.943527
2018-06-22,195.2041,109.6064,52105,578791,85.5977,51667,574185,2889.7603,0.485095,9409.953,1.001194
2018-06-25,213.0914,126.7781,54382.96,603491,86.3133,53294.53,525975,2859.3364,-1.052817,9324.831,-0.904595
2018-06-26,244.5072,142.9572,50392.22,686075,101.55,50983.23,624018,2844.5081,-0.518592,9339.37,0.155917
2018-06-27,236.5329,139.3158,51996.83,700002,97.2171,53162.11,625543,2813.1775,-1.101442,9168.661,-1.827843
2018-06-28,268.3994,163.3868,49701.29,754542,105.0126,53343.38,660902,2786.8966,-0.934207,9071.729,-1.05721
2018-07-03,341.934,201.5535,50250.13,862188,140.38049999999998,53196.19,773911,2786.8878,0.408235,9221.535,0.454694
2018-07-04,197.5932,103.6733,52255.26,590715,93.9199,53042.93,640716,2759.126,-0.996158,9035.486,-2.017549
2018-07-05,209.1163,119.1171,50187.43,562435,89.9992,51458.95,526963,2733.8819,-0.914931,8862.177,-1.918093
2018-07-06,242.6716,136.4209,49229,659472,106.2507,50203,639420,2747.2285,0.488192,8911.341,0.554762
2018-07-09,186.3971,101.5757,49526.07,500478,84.8214,50826.69,534360,2815.1095,2.47089,9160.62,2.797323
2018-07-10,174.4885,93.5292,51485.95,507574,80.9593,51737.67,529011,2827.6252,0.44459,9205.426,0.489115
2018-07-11,174.84740000000002,92.5393,51738.04,497933,82.3081,52339.2,554963,2777.7711,-1.763108,9023.819,-1.972826
2018-07-12,197.194,109.1308,50304.38,526695,88.0632,51730.44,530647,2837.6586,2.155955,9273.613,2.768163
2018-07-13,173.2394,89.4199,51401,495451,83.8195,51342,558741,2831.1837,-0.228178,9326.966,0.575321
2018-07-16,160.5216,82.0564,52457,444228,78.46520000000001,51512.4,492107,2814.0418,-0.605468,9317.355,-0.103045
2018-07-17,147.017,76.80369999999999,52090.32,487635,70.2133,52404.24,495058,2798.1259,-0.565589,9285.162,-0.345517
2018-07-18,147.5647,82.7591,51873.2,444029,64.8056,52111.83,442195,2787.257,-0.388435,9195.239,-0.968459
2018-07-19,162.3832,87.0698,50168.59,467653,75.3134,51125.6,494566,2772.5454,-0.527816,9148.781,-0.50524
2018-07-20,215.438,119.2442,51394,556588,96.1938,50288,533549,2829.2712,2.045983,9251.48,1.122543
2018-07-23,221.4599,130.72979999999998,52279.96,554232,90.7301,51665.18,520002,2859.5424,1.069929,9314.303,0.679059
2018-07-24,249.508,144.6238,50251.12,645147,104.8842,50946.48,592396,2905.5618,1.609327,9465.802,1.62652
2018-07-25,183.0006,103.3275,50529.71,531837,79.6731,51688.73,509039,2903.6467,-0.065912,9463.759,-0.021583
2018-07-26,183.2057,95.7694,50886.72,526662,87.43629999999999,52567.47,568647,2882.2254,-0.737738,9352.25,-1.178274
2018-07-27,161.408,89.46969999999999,49817,487242,71.9383,51467,492196,2873.5938,-0.299477,9295.929,-0.602219
2018-07-30,205.4264,118.8246,49463.46,609876,86.6018,51853.76,572838,2869.0495,-0.15814,9181.94,-1.226225
2018-07-31,180.9593,100.9428,50076.28,602552,80.0165,50654.52,547037,2876.4009,0.256231,9178.78,-0.034415
2018-08-01,195.6508,107.4319,51455.64,626853,88.21889999999999,51457.21,573494,2824.5337,-1.803198,9005.372,-1.889227
2018-08-02,278.4315,146.8881,51125.03,691336,131.5434,52216.65,722358,2768.0239,-2.000677,8780.556,-2.496465
2018-08-03,220.2125,111.4616,52437,617914,108.7509,50912,621622,2740.4429,-0.996415,8602.117,-2.032206
2018-08-06,223.4504,117.7626,50503.69,608184,105.6878,50327.06,577704,2705.1565,-1.287617,8422.839,-2.084115
2018-08-07,220.2591,124.8797,49859.15,656553,95.3794,50920.18,621724,2779.374,2.743557,8674.025,2.982201
2018-08-08,223.8491,122.2252,51037.32,693497,101.6239,51200.06,613260,2744.0696,-1.270228,8499.219,-2.015281
2018-08-09,231.174,131.96370000000002,48516.21,711877,99.2103,50023.21,615586,2794.3818,1.833488,8752.201,2.976532
2018-08-10,182.0351,104.2644,52147,604720,77.77069999999999,51659,510181,2795.3099,0.033213,8813.485,0.700212
2018-08-13,170.1791,91.6297,52065.5,520441,78.54939999999999,52387,512219,2785.872,-0.337633,8844.857,0.355955
2018-08-14,167.62099999999998,89.01379999999999,52246.05,545423,78.6072,52960.03,544188,2780.9646,-0.176153,8784.899,-0.677885
2018-08-15,182.6548,100.6793,52788.51,595779,81.9755,52632.75,550779,2723.2576,-2.075071,8581.177,-2.319002
2018-08-16,223.216,134.0118,50457.33,691152,89.2042,51221.08,604875,2705.1917,-0.663393,8500.422,-0.941071
2018-08-17,183.7479,100.3818,51968,581581,83.3661,51532,598199,2668.966,-1.339118,8357.04,-1.686763
2018-08-20,213.0702,122.3332,47991.47,678046,90.737,50159.64,617346,2698.4658,1.105289,8414.154,0.683424
2018-08-21,192.7299,105.2221,50174.07,563733,87.5078,50784.44,520620,2733.8264,1.310396,8549.062,1.603346
2018-08-22,145.28799999999998,85.2694,50056.55,488881,60.0186,51742.86,455334,2714.6082,-0.702978,8454.749,-1.103197
2018-08-23,175.5384,102.4836,51098.06,574363,73.0548,51434.04,530667,2724.6244,0.368974,8501.392,0.551678
2018-08-24,148.33370000000002,78.51350000000001,52235,467993,69.8202,51792,491369,2729.4308,0.176406,8484.744,-0.195827
2018-08-27,221.435,129.6742,51060.26,635265,91.7608,50376.16,554851,2780.899,1.885675,8728.561,2.873593
2018-08-28,173.5558,92.5302,51387.17,563050,81.0256,51026.34,525736,2777.9808,-0.104937,8733.747,0.059414
2018-08-29,149.6725,81.68090000000001,50202.78,524164,67.9916,51580.29,515664,2769.2947,-0.312677,8678.262,-0.635294
2018-08-30,182.0128,101.236,51537.02,638783,80.77680000000001,51725.67,596569,2737.7367,-1.139568,8552.798,-1.445727
2018-08-31,317.1999,212.3825,49093,960955,104.8174,50697,644332,2725.2499,-0.456099,8465.469,-1.021058
2018-09-03,164.71529999999998,88.7233,52177.36,569657,75.992,51417.29,551278,2720.7344,-0.165691,8455.545,-0.117229
2018-09-04,159.89870000000002,87.8027,50959.48,517350,72.096,51491.88,518128,2750.5804,1.096983,8554.436,1.16954
2018-09-05,177.329,98.3978,54359.34,594014,78.9312,52659,557777,2704.3368,-1.681231,8402.508,-1.776014
2018-09-06,171.91330000000002,91.4692,50978.13,545930,80.44409999999999,52047.38,583014,2691.5929,-0.471239,8324.162,-0.932412
2018-09-07,184.4857,100.4523,52005,582783,84.0334,52124,595551,2702.3007,0.397824,8322.363,-0.021612
2018-09-10,154.9451,81.712,52268.06,517171,73.23310000000001,52213.36,545485,2669.4845,-1.21438,8158.486,-1.969116
