time,收盘,成交额(亿),成交量(手),开盘,最高,最低
2006-12-07,2156.75,602.53,106304906,2152.59,2206.51,2145.79
2006-12-08,2093.64,484.92,90919523,2133.35,2164.02,2090.4
2006-12-11,2180.5,378.98,69547296,2085.06,2181.16,2084.27
2006-12-12,2218.95,433.26,77827780,2189.69,2228.64,2180.37
2006-12-13,2223.46,370.05,62800463,2224.43,2244.41,2195.64
2006-12-14,2249.11,379.33,63988702,2226.0,2250.32,2212.91
2006-12-15,2273.91,417.9,71005988,2255.24,2275.49,2241.2
2006-12-18,2332.43,538.75,89075185,2277.28,2335.23,2277.28
2006-12-19,2364.18,576.0,96673736,2342.18,2381.63,2315.99
2006-12-20,2373.21,510.26,88977076,2356.26,2381.13,2332.93
2006-12-21,2342.94,544.05,93059484,2372.46,2386.82,2339.91
2006-12-22,2343.67,470.72,77684224,2334.27,2366.69,2321.92
2006-12-25,2435.76,491.85,83540602,2350.13,2452.43,2350.13
2006-12-26,2479.73,457.93,79152230,2437.85,2505.7,2424.94
2006-12-27,2536.39,462.97,80233125,2478.06,2538.66,2461.07
2006-12-28,2567.59,520.13,88899384,2538.95,2611.79,2530.33
2006-12-29,2675.47,610.37,99932963,2585.42,2698.9,2585.42
2007-01-04,2715.72,863.39,135343655,2728.19,2847.61,2684.82
2007-01-05,2641.33,717.78,116636658,2668.58,2685.8,2617.02
2007-01-08,2707.2,735.24,115452130,2621.07,2708.44,2620.63
2007-01-09,2807.8,877.37,120139773,2711.05,2809.39,2691.36
2007-01-10,2825.58,805.1,120609677,2838.11,2841.74,2770.99
2007-01-11,2770.11,852.46,129311906,2819.37,2841.18,2763.89
2007-01-12,2668.11,747.64,115652485,2745.32,2782.02,2652.58
2007-01-15,2794.7,683.42,100422384,2660.07,2795.33,2658.88
2007-01-16,2821.02,844.86,118180640,2818.66,2830.8,2757.21
2007-01-17,2778.9,983.19,136587026,2828.4,2870.42,2742.59
2007-01-18,2756.98,858.0,122258653,2760.94,2784.04,2679.71
2007-01-19,2832.21,912.84,131951295,2761.89,2833.45,2761.89
2007-01-22,2933.19,1048.56,149619535,2857.9,2934.65,2857.9
2007-01-23,2949.14,1106.38,152320761,2964.69,2970.69,2851.92
2007-01-24,2975.13,989.25,130427897,2955.42,2994.28,2927.72
2007-01-25,2857.36,944.47,125886326,2946.5,2947.15,2853.82
2007-01-26,2882.56,861.61,118801145,2805.96,2905.98,2720.83
2007-01-29,2945.26,909.33,122395752,2897.25,2954.34,2885.86
2007-01-30,2930.56,894.45,122196845,2959.4,2980.51,2901.76
2007-01-31,2786.33,878.2,124171107,2926.07,2929.65,2766.75
2007-02-01,2785.43,709.93,101361251,2744.81,2801.69,2706.29
2007-02-02,2673.21,662.3,92265085,2791.49,2796.44,2666.86
2007-02-05,2612.54,554.59,75017572,2658.07,2672.35,2610.33
2007-02-06,2675.7,701.32,95016560,2612.84,2677.04,2541.52
2007-02-07,2716.18,788.34,103915715,2688.96,2745.39,2681.33
2007-02-08,2737.73,704.2,93184171,2725.14,2751.16,2691.27
2007-02-09,2730.39,638.2,85831143,2741.48,2747.94,2704.36
2007-02-12,2807.17,645.83,85771238,2729.84,2807.51,2728.78
2007-02-13,2831.87,630.91,84208530,2819.14,2835.09,2801.31
2007-02-14,2905.09,755.88,101364738,2836.82,2915.06,2823.38
2007-02-15,2993.01,887.57,119152636,2923.67,2994.62,2923.67
2007-02-16,2998.47,959.21,128264323,3018.18,3036.35,2975.83
2007-02-26,3040.6,925.9,120384868,2999.09,3041.34,2960.75
2007-02-27,2771.79,1315.71,174726538,3048.83,3049.77,2763.4
2007-02-28,2881.07,970.6,130789415,2734.59,2888.9,2732.88
2007-03-01,2797.19,1077.26,133871370,2877.2,2878.35,2760.91
2007-03-02,2831.53,758.54,99136695,2792.94,2846.16,2777.8
2007-03-05,2785.31,863.27,115036906,2827.68,2858.44,2723.06
2007-03-06,2840.18,649.59,82630781,2776.17,2866.33,2756.96
2007-03-07,2896.59,750.6,94891031,2851.75,2911.42,2849.65
2007-03-08,2928.01,747.66,94524428,2904.19,2928.8,2871.46
2007-03-09,2937.91,909.54,114379753,2934.49,2962.42,2891.81
2007-03-12,2954.91,865.12,107483463,2945.92,2958.63,2904.74
2007-03-13,2964.79,895.48,112430900,2958.1,2966.19,2932.23
2007-03-14,2906.33,948.36,119796932,2933.68,2934.45,2868.81
2007-03-15,2951.7,882.19,111138125,2905.98,2955.46,2905.98
2007-03-16,2930.48,1060.76,131176691,2964.09,2979.71,2899.03
2007-03-19,3014.44,962.9,118317590,2864.26,3038.0,2852.86
2007-03-20,3032.2,825.57,98048524,3024.78,3033.02,2998.8
2007-03-21,3057.38,901.44,104018724,3042.1,3057.71,3020.95
2007-03-22,3071.23,1139.09,133498387,3080.6,3099.82,3059.38
2007-03-23,3074.29,1054.97,123793750,3071.81,3085.32,3008.15
2007-03-26,3122.81,1107.61,128004082,3083.94,3123.18,3069.47
2007-03-27,3138.83,1150.34,130171722,3126.02,3145.04,3103.78
2007-03-28,3173.02,1527.52,176485101,3140.68,3180.33,3052.08
2007-03-29,3197.54,1421.45,159332601,3179.8,3273.73,3176.53
2007-03-30,3183.98,841.62,96053207,3178.5,3212.39,3157.03
2007-04-02,3252.59,952.2,108277032,3196.59,3253.44,3196.59
2007-04-03,3291.3,1096.97,122608906,3265.68,3292.58,3251.52
2007-04-04,3291.54,1166.4,130668291,3295.98,3308.15,3266.56
2007-04-05,3319.14,1162.56,124487240,3286.16,3326.92,3259.63
2007-04-06,3323.58,1235.96,129058791,3287.68,3334.22,3273.85
2007-04-09,3398.95,1415.02,146916253,3333.42,3399.51,3333.26
2007-04-10,3444.29,1543.85,156472663,3405.23,3444.37,3351.1
2007-04-11,3495.22,1578.19,157105462,3454.42,3497.52,3428.78
2007-04-12,3531.03,1499.32,145027215,3503.23,3532.86,3488.08
2007-04-13,3518.27,1680.92,160138105,3537.22,3563.86,3504.16
2007-04-16,3596.44,1467.59,138165447,3523.22,3597.22,3523.22
2007-04-17,3611.87,1778.17,170124337,3611.63,3622.89,3510.5
2007-04-18,3612.4,1686.58,157569861,3614.68,3623.87,3564.23
2007-04-19,3449.02,1895.29,183034583,3610.02,3617.44,3358.93
2007-04-20,3584.2,1573.9,146076848,3460.9,3591.46,3460.9
2007-04-23,3710.89,1844.89,171334845,3615.79,3710.89,3615.79
2007-04-24,3720.53,2054.23,182650149,3736.15,3762.39,3689.13
2007-04-25,3743.96,1767.18,158326857,3708.57,3769.25,3653.99
2007-04-26,3783.06,1437.44,125989628,3766.48,3784.68,3732.6
2007-04-27,3759.87,1642.22,139387579,3788.75,3802.92,3720.6
2007-04-30,3841.27,1886.56,161432001,3784.27,3851.35,3759.48
2007-05-08,3950.01,2074.15,172703139,3937.94,3964.71,3901.33
2007-05-09,4013.08,2572.33,218562858,3961.1,4015.22,3875.38
2007-05-10,4049.7,2094.69,179749373,4021.42,4072.14,3991.48
2007-05-11,4021.68,1862.52,153198317,4024.42,4039.67,3949.37
2007-05-14,4046.39,1873.21,149498709,3970.66,4081.43,3940.36
2007-05-15,3899.18,2074.36,166526144,4055.83,4069.85,3891.36
2007-05-16,3986.04,1744.69,142199405,3890.81,3987.41,3845.23
2007-05-17,4048.29,1895.53,148792585,4002.49,4064.28,3983.0
2007-05-18,4030.26,1751.45,138247953,4041.39,4052.1,3999.17
2007-05-21,4072.23,2113.54,165329334,3902.35,4083.42,3892.98
2007-05-22,4110.38,2345.63,181476906,4091.14,4136.63,4086.82
2007-05-23,4173.71,2230.45,182091471,4125.43,4175.44,4093.92
2007-05-24,4151.13,2572.15,210286383,4188.68,4208.39,4089.39
2007-05-25,4179.78,2235.8,167487172,4133.19,4190.47,4111.26
2007-05-28,4272.11,2610.66,193538409,4221.58,4283.93,4215.24
2007-05-29,4334.92,2507.8,182559015,4288.98,4335.96,4262.02
2007-05-30,4053.09,2755.04,206780008,4087.41,4275.24,4015.51
2007-05-31,4109.65,2431.12,191331771,4006.28,4178.11,3858.04
2007-06-01,4000.74,2314.65,176464196,4120.63,4181.28,3966.98
2007-06-04,3670.4,1489.5,129557797,3981.82,3987.27,3659.09
2007-06-05,3767.1,1821.39,171665734,3564.43,3768.56,3404.15
2007-06-06,3776.32,1770.29,154592458,3781.38,3821.7,3682.79
2007-06-07,3890.8,1799.96,153143200,3787.7,3891.4,3779.5
2007-06-08,3913.14,1820.88,149345870,3900.03,3935.79,3852.04
2007-06-11,3995.68,1811.59,143252448,3942.0,4000.42,3930.74
2007-06-12,4072.14,2078.69,163300216,4011.68,4073.18,3910.0
2007-06-13,4176.48,2238.79,183342908,4110.74,4193.45,4102.04
2007-06-14,4115.21,1894.34,155049005,4162.21,4179.73,4085.78
2007-06-15,4132.87,1574.27,132866751,4085.66,4152.54,4067.36
2007-06-18,4253.35,1889.38,157365885,4195.39,4267.74,4193.31
2007-06-19,4269.52,1856.35,151253010,4247.75,4280.85,4209.58
2007-06-20,4181.32,1959.24,152972080,4269.46,4312.0,4164.27
2007-06-21,4230.82,1646.38,125672320,4170.89,4256.54,4147.05
2007-06-22,4091.45,1709.14,134442319,4230.97,4249.43,4024.49
2007-06-25,3941.08,1432.13,113366362,4102.79,4131.13,3912.42
2007-06-26,3973.37,1266.44,112051548,3863.25,3976.19,3818.85
2007-06-27,4078.6,1300.71,110489917,3985.72,4090.72,3948.29
2007-06-28,3914.2,1308.83,112429662,4080.19,4113.28,3912.81
2007-06-29,3820.7,1070.8,96644497,3824.29,3919.34,3779.81
2007-07-02,3836.29,912.04,82022526,3800.23,3859.86,3724.19
2007-07-03,3899.72,874.94,79514770,3854.72,3906.76,3821.46
2007-07-04,3816.17,737.07,63467272,3906.01,3916.48,3800.27
2007-07-05,3615.87,756.48,72647521,3769.64,3778.4,3614.53
2007-07-06,3781.35,942.73,90470436,3599.82,3785.35,3563.54
2007-07-09,3883.22,1011.97,92260752,3809.67,3900.9,3782.73
2007-07-10,3853.02,953.67,84396721,3895.91,3929.42,3841.8
2007-07-11,3865.72,635.89,57448157,3837.8,3879.29,3812.14
2007-07-12,3915.99,714.76,60982958,3874.04,3925.6,3861.04
2007-07-13,3914.4,570.81,49445315,3920.83,3935.51,3878.18
2007-07-16,3821.92,595.97,51030065,3920.65,3931.87,3820.57
2007-07-17,3896.19,611.99,51964366,3809.56,3919.78,3767.22
2007-07-18,3930.06,812.5,68614501,3880.85,3971.61,3861.91
2007-07-19,3912.94,637.34,52345746,3918.54,3947.33,3887.59
2007-07-20,4058.85,1064.75,91267590,3918.41,4062.12,3918.41
2007-07-23,4213.36,1565.15,131279409,4091.24,4220.32,4091.24
2007-07-24,4210.33,1432.77,118219297,4238.32,4284.83,4192.72
2007-07-25,4323.97,1273.4,101035389,4212.95,4325.38,4212.23
2007-07-26,4346.46,1343.89,105949939,4347.78,4371.51,4304.19
2007-07-27,4345.36,1392.07,107030226,4315.37,4357.34,4268.79
2007-07-30,4440.77,1554.08,120484575,4348.61,4450.19,4345.79
2007-07-31,4471.03,1521.17,115771604,4432.27,4476.63,4379.2
2007-08-01,4300.56,1732.06,135178316,4488.77,4502.3,4284.87
2007-08-02,4407.73,1426.17,105276539,4316.57,4431.85,4290.81
2007-08-03,4560.77,1757.69,123848531,4440.98,4562.69,4438.96
2007-08-06,4628.11,1698.5,120282863,4600.12,4629.97,4564.31
2007-08-07,4651.23,1818.56,122949077,4642.01,4687.44,4581.29
2007-08-08,4663.16,1604.52,124960201,4614.59,4711.32,4568.69
2007-08-09,4754.1,1393.88,102770615,4658.59,4768.89,4658.59
2007-08-10,4749.37,1490.41,108841808,4745.18,4769.62,4640.77
2007-08-13,4820.06,1632.8,120527643,4768.62,4872.55,4728.89
2007-08-14,4872.79,1299.4,96606565,4820.15,4876.85,4789.9
2007-08-15,4869.88,1330.49,97385433,4875.51,4916.31,4762.72
2007-08-16,4765.45,1298.01,96274508,4845.02,4845.02,4710.31
2007-08-17,4656.57,1357.07,98503167,4733.14,4814.37,4646.43
2007-08-20,4904.85,1470.6,105778969,4773.83,4906.0,4758.4
2007-08-21,4955.21,1571.89,109315333,4944.21,4982.98,4917.82
2007-08-22,4980.08,1636.96,113919029,4876.35,4999.19,4861.27
2007-08-23,5032.49,1548.63,105134605,5002.84,5050.38,4968.33
2007-08-24,5107.67,1675.55,117365472,5070.65,5125.36,5052.24
2007-08-27,5150.12,1789.19,126400121,5144.82,5192.06,5092.08
2007-08-28,5194.69,1689.95,113092492,5134.14,5209.51,5058.45
2007-08-29,5109.43,1639.71,108612235,5147.71,5204.53,5063.41
2007-08-30,5167.88,1568.39,108045263,5144.11,5186.53,5109.66
2007-08-31,5218.83,1583.35,109605012,5184.09,5235.16,5158.37
2007-09-03,5321.06,1909.98,133857769,5257.78,5327.54,5257.78
2007-09-04,5294.04,1885.52,128323463,5333.4,5357.93,5265.0
2007-09-05,5310.72,1529.05,103939662,5296.07,5337.93,5223.67
2007-09-06,5393.66,1670.26,113969622,5336.67,5412.32,5314.34
2007-09-07,5277.18,1885.88,127017509,5381.19,5405.36,5269.25
2007-09-10,5355.29,1545.84,107961614,5208.32,5356.86,5169.9
2007-09-11,5113.97,1718.22,116636862,5362.94,5395.04,5093.92
2007-09-12,5172.63,1508.51,102822618,5092.58,5192.3,5025.34
2007-09-13,5273.59,1420.7,91614920,5193.41,5276.77,5178.87
2007-09-14,5312.18,1534.45,99322792,5290.26,5324.44,5201.85
2007-09-17,5421.39,1687.52,111422093,5309.06,5427.17,5307.77
2007-09-18,5425.21,1697.13,109220618,5446.73,5458.58,5339.92
2007-09-19,5395.27,1514.36,93804932,5439.02,5447.36,5336.07
2007-09-20,5470.06,1443.79,90807115,5408.48,5482.42,5396.11
2007-09-21,5454.67,1518.12,96895388,5482.51,5489.07,5363.35
2007-09-24,5485.01,1427.87,85233551,5469.84,5506.06,5404.42
2007-09-25,5425.88,1427.44,100471910,5500.27,5509.23,5396.48
2007-09-26,5338.52,1064.4,67026984,5407.83,5463.9,5320.02
2007-09-27,5409.4,969.37,61922898,5338.11,5411.19,5306.82
2007-09-28,5552.3,1407.76,87960765,5461.58,5560.42,5461.58
2007-10-08,5692.75,1578.84,103405181,5683.31,5729.96,5620.0
2007-10-09,5715.89,1637.0,88078373,5678.91,5725.41,5628.35
2007-10-10,5771.46,1672.39,99312377,5742.65,5860.86,5727.24
2007-10-11,5913.23,1794.14,99988920,5798.39,5914.77,5755.99
2007-10-12,5903.26,2215.13,126678684,5950.9,5959.36,5658.81
2007-10-15,6030.09,1952.98,105007740,5934.77,6039.04,5866.13
2007-10-16,6092.06,1668.63,101170961,6056.95,6124.04,6040.71
2007-10-17,6036.28,1361.97,80798314,6057.43,6088.89,5982.2
2007-10-18,5825.28,1335.16,81018548,6031.92,6055.47,5804.97
2007-10-19,5818.05,1048.79,60831933,5869.12,5932.11,5766.86
2007-10-22,5667.33,970.04,59636624,5742.79,5804.84,5654.91
2007-10-23,5773.39,1027.23,63479045,5660.07,5776.02,5574.84
2007-10-24,5843.11,1105.7,67226642,5804.02,5906.69,5793.56
2007-10-25,5562.39,1219.39,79283677,5794.22,5819.88,5546.04
2007-10-26,5589.63,888.97,57016416,5498.86,5628.83,5462.01
2007-10-29,5748.0,831.26,54026791,5641.98,5750.25,5617.98
2007-10-30,5897.19,917.95,58587410,5769.2,5899.65,5701.34
2007-10-31,5954.77,1214.44,78533118,5984.71,6002.12,5871.48
2007-11-01,5914.29,1124.86,71435580,5978.94,6005.13,5912.5
2007-11-02,5777.81,1081.17,67470696,5812.46,5860.59,5740.4
2007-11-05,5634.45,1571.16,72512028,5748.18,5787.23,5603.47
2007-11-06,5536.57,850.73,50246316,5593.35,5649.75,5510.16
2007-11-07,5601.78,776.34,47346435,5565.65,5610.95,5469.76
2007-11-08,5330.02,856.18,55206618,5559.15,5559.15,5328.2
2007-11-09,5315.54,821.49,52217371,5276.01,5382.7,5217.63
2007-11-12,5187.73,891.04,58538971,5181.17,5250.08,5032.58
2007-11-13,5158.12,846.6,54510381,5239.34,5311.7,5085.44
2007-11-14,5412.69,898.09,57122513,5246.57,5414.61,5165.06
2007-11-15,5365.27,820.9,51908540,5391.02,5453.74,5338.9
2007-11-16,5316.27,624.43,40227143,5273.08,5335.51,5224.31
2007-11-19,5269.82,639.81,44342349,5325.3,5333.09,5240.42
2007-11-20,5293.7,803.35,52475392,5230.74,5338.17,5158.54
2007-11-21,5214.23,670.29,45097707,5307.79,5344.93,5206.57
2007-11-22,4984.16,656.95,43787229,5113.88,5154.86,4969.89
2007-11-23,5032.13,509.3,33460438,4946.26,5034.23,4896.99
2007-11-26,4958.85,612.09,40917657,5102.53,5124.89,4952.43
2007-11-27,4861.11,535.08,33555404,4919.91,4947.08,4857.04
2007-11-28,4803.39,541.31,35763719,4870.84,4907.76,4778.73
2007-11-29,5003.33,827.17,55397690,4870.86,5011.19,4814.78
2007-11-30,4871.78,718.72,47820971,4993.74,4993.74,4861.86
2007-12-03,4868.61,707.9,56402409,4838.56,4899.67,4798.01
2007-12-04,4915.89,617.97,46273728,4882.15,4971.4,4882.15
2007-12-05,5042.65,810.65,58583331,4917.37,5052.75,4893.32
2007-12-06,5035.07,654.96,46471042,5055.83,5065.51,4995.47
2007-12-07,5091.76,726.97,53468167,5038.48,5096.8,5021.37
2007-12-10,5161.92,1100.27,77063987,5010.83,5168.76,4990.72
2007-12-11,5175.08,1080.67,72219513,5180.54,5209.71,5103.75
2007-12-12,5095.54,1141.8,76128968,5148.25,5149.93,5054.56
2007-12-13,4958.04,1064.64,71958693,5078.18,5095.15,4954.36
2007-12-14,5007.91,827.62,56960274,4899.75,5011.2,4860.16
2007-12-17,4876.76,1025.7,67238508,5007.29,5007.35,4874.62
2007-12-18,4836.17,656.82,43298096,4856.47,4905.49,4812.16
2007-12-19,4941.78,878.75,61679671,4878.07,4960.42,4868.35
2007-12-20,5043.54,894.6,63605152,4965.29,5050.79,4923.29
2007-12-21,5101.78,1053.98,73200010,5017.19,5112.39,5013.76
2007-12-24,5234.26,1427.98,94815113,5132.91,5284.34,5104.65
2007-12-25,5201.18,1266.26,76475231,5233.17,5254.4,5178.8
2007-12-26,5233.35,1244.58,80088948,5209.04,5262.59,5158.76
2007-12-27,5308.89,1490.4,94039662,5248.22,5316.52,5203.5
2007-12-28,5261.56,1351.55,82217578,5320.01,5336.5,5248.69
2008-01-02,5272.81,1346.02,81791595,5265.0,5295.02,5201.89
2008-01-03,5319.86,1718.76,103194985,5269.8,5321.46,5211.05
2008-01-04,5361.57,1470.78,85831463,5328.41,5372.46,5318.46
2008-01-07,5393.34,1637.82,97223911,5357.45,5403.35,5332.6
2008-01-08,5386.53,1871.42,111114397,5414.56,5480.07,5344.65
2008-01-09,5435.81,1408.14,81411628,5365.22,5437.76,5346.85
2008-01-10,5456.54,1752.25,100051170,5449.16,5483.83,5407.31
2008-01-11,5484.68,1572.37,92103357,5471.39,5500.06,5423.81
2008-01-14,5497.9,1433.81,82321215,5507.58,5522.78,5456.93
2008-01-15,5443.79,1530.83,85666022,5503.93,5505.04,5405.6
2008-01-16,5290.61,1641.36,96406639,5395.28,5396.04,5288.77
2008-01-17,5151.63,1770.43,106100856,5235.91,5312.29,5039.79
2008-01-18,5180.51,1196.07,72624776,5141.37,5187.6,5093.13
2008-01-21,4914.44,1320.79,81211697,5188.79,5200.93,4891.29
2008-01-22,4559.75,1577.59,102336562,4818.0,4818.0,4511.95
2008-01-23,4703.05,1422.5,94634129,4572.9,4705.07,4510.5
2008-01-24,4717.73,1507.63,95262912,4753.44,4767.8,4625.46
2008-01-25,4761.69,1305.99,81812176,4716.98,4806.89,4657.71
2008-01-28,4419.29,1101.16,73884917,4720.56,4720.56,4409.08
2008-01-29,4457.94,807.38,54178263,4426.27,4517.6,4389.52
2008-01-30,4417.85,940.86,60245518,4505.63,4554.34,4330.7
2008-01-31,4383.39,769.53,47769542,4408.02,4487.32,4368.3
2008-02-01,4320.77,976.68,63638132,4388.25,4411.7,4195.75
2008-02-04,4672.17,1110.04,69643006,4415.02,4672.21,4415.02
2008-02-05,4599.7,948.19,57392923,4622.54,4662.97,4550.43
2008-02-13,4490.72,624.47,39957596,4525.03,4547.54,4454.64
2008-02-14,4552.32,584.05,37729953,4527.05,4576.98,4507.94
2008-02-15,4497.13,678.17,44143679,4523.79,4523.79,4431.46
2008-02-18,4568.15,934.81,59066103,4546.75,4601.22,4517.6
2008-02-19,4664.29,1043.53,64059076,4582.28,4665.55,4544.94
2008-02-20,4567.03,1160.92,70769217,4682.59,4695.8,4556.81
2008-02-21,4527.18,1011.23,64048598,4534.17,4568.21,4452.67
2008-02-22,4370.29,1110.17,71599535,4500.38,4500.38,4333.03
2008-02-25,4192.53,940.16,62083394,4370.19,4391.33,4182.77
2008-02-26,4238.18,912.02,60116850,4302.73,4331.64,4123.31
2008-02-27,4334.05,839.29,53809633,4256.53,4360.7,4222.46
2008-02-28,4299.51,761.58,50053342,4343.28,4344.93,4265.5
2008-02-29,4348.54,762.9,50376737,4293.53,4364.81,4275.9
2008-03-03,4438.27,1264.36,82300317,4323.7,4456.96,4279.35
2008-03-04,4335.45,1370.15,90624112,4454.18,4472.15,4321.27
2008-03-05,4292.65,1145.97,77604471,4316.25,4352.82,4210.96
2008-03-06,4360.99,1341.05,87987783,4310.35,4427.5,4260.79
2008-03-07,4300.52,928.39,58950769,4315.81,4341.29,4265.83
2008-03-10,4146.3,985.9,69931286,4265.61,4265.61,4120.53
2008-03-11,4165.88,805.12,54501735,4121.65,4165.92,4063.47
2008-03-12,4070.12,898.96,61516846,4254.67,4272.98,4068.78
2008-03-13,3971.26,976.35,68400883,4033.32,4055.45,3902.25
2008-03-14,3962.67,652.53,45002554,3956.75,4000.78,3891.7
2008-03-17,3820.05,748.3,53709178,3941.26,3941.26,3813.0
2008-03-18,3668.9,816.12,65893996,3789.56,3862.77,3607.25
2008-03-19,3761.6,900.49,68380482,3746.05,3813.89,3677.82
2008-03-20,3804.05,1083.78,81305179,3721.5,3857.62,3516.33
2008-03-21,3796.58,976.85,69849405,3790.11,3838.06,3746.4
2008-03-24,3626.19,898.3,63887304,3830.35,3840.48,3624.94
2008-03-25,3629.62,790.3,57290501,3559.94,3659.21,3521.53
2008-03-26,3606.86,719.76,52152381,3644.13,3698.32,3591.11
2008-03-27,3411.49,789.81,62824513,3541.28,3541.28,3407.9
2008-03-28,3580.15,925.93,72072283,3378.63,3590.75,3357.23
2008-03-31,3472.71,686.41,54362681,3465.91,3555.82,3445.56
2008-04-01,3329.16,751.59,63121930,3461.08,3493.13,3308.9
2008-04-02,3347.88,892.65,76998643,3370.6,3464.53,3283.64
2008-04-03,3446.24,695.35,64333598,3323.43,3456.95,3271.29
2008-04-07,3599.62,878.21,74804899,3418.52,3613.48,3386.51
2008-04-08,3612.54,957.37,80011838,3604.26,3656.96,3563.85
2008-04-09,3413.91,843.27,74064057,3585.85,3606.89,3413.07
2008-04-10,3471.74,617.69,55639805,3378.14,3474.31,3344.87
2008-04-11,3492.89,605.04,51120849,3498.55,3517.82,3462.14
2008-04-14,3296.67,690.55,60440567,3419.05,3427.88,3285.3
2008-04-15,3348.35,607.81,53679175,3282.57,3349.76,3212.15
2008-04-16,3291.6,548.64,48882910,3349.93,3363.22,3283.08
2008-04-17,3222.74,638.62,53155274,3286.41,3352.95,3180.2
2008-04-18,3094.67,561.32,51886324,3200.57,3203.71,3078.17
2008-04-21,3116.98,828.37,75287830,3305.15,3305.17,3073.56
2008-04-22,3147.79,607.16,58166391,3076.72,3148.73,2990.79
2008-04-23,3278.33,884.93,78084671,3116.41,3296.72,3089.89
2008-04-24,3583.03,1956.49,169669170,3539.87,3593.2,3461.64
2008-04-25,3557.75,1902.83,154200060,3572.55,3658.55,3527.84
2008-04-28,3474.72,1117.47,88413250,3497.38,3530.91,3460.25
2008-04-29,3523.41,1015.79,76591708,3457.35,3544.23,3453.28
2008-04-30,3693.11,1611.06,129116723,3545.57,3705.09,3543.02
2008-05-05,3761.01,1509.66,114998523,3739.8,3768.22,3696.7
2008-05-06,3733.5,1512.43,112059711,3735.85,3786.02,3680.99
2008-05-07,3579.15,1363.99,103084973,3716.45,3774.07,3577.99
2008-05-08,3656.84,1108.92,84183657,3538.92,3658.05,3523.02
2008-05-09,3613.49,1312.98,98179830,3682.96,3693.16,3552.47
2008-05-12,3626.98,1187.0,88341688,3548.61,3668.86,3521.88
2008-05-13,3560.24,1250.26,100877254,3515.71,3615.06,3508.32
2008-05-14,3657.43,1247.92,98320939,3549.67,3661.97,3549.67
2008-05-15,3637.32,1142.18,90776037,3676.84,3706.72,3636.22
2008-05-16,3624.23,907.43,69987385,3637.64,3661.07,3582.5
2008-05-19,3604.76,685.18,52545786,3615.59,3624.84,3563.61
2008-05-20,3443.16,907.22,73766926,3601.55,3632.01,3432.38
2008-05-21,3544.19,990.18,83767522,3414.34,3560.53,3355.08
2008-05-22,3485.63,953.03,74141044,3493.07,3558.02,3469.79
2008-05-23,3473.09,773.33,64827601,3473.8,3521.39,3435.84
2008-05-26,3364.54,683.08,58135104,3442.29,3443.99,3361.99
2008-05-27,3375.41,561.61,46791212,3355.11,3383.68,3333.95
2008-05-28,3459.03,700.76,58691655,3382.77,3486.33,3354.25
2008-05-29,3401.44,682.94,55859470,3447.77,3481.73,3400.77
2008-05-30,3433.35,657.5,52321308,3414.25,3450.49,3390.88
2008-06-02,3459.04,627.47,52643064,3426.2,3483.61,3400.72
2008-06-03,3436.4,702.3,60382127,3456.58,3469.06,3409.23
2008-06-04,3369.91,601.69,52348533,3424.04,3428.47,3341.74
2008-06-05,3351.65,540.22,44932211,3355.93,3376.34,3326.54
2008-06-06,3329.67,433.66,37800211,3362.0,3371.28,3312.72
2008-06-10,3072.33,624.16,59388627,3202.11,3215.5,3045.06
2008-06-11,3024.24,556.86,54367536,3042.16,3064.2,2992.35
2008-06-12,2957.53,582.65,57426478,3011.56,3031.06,2900.12
2008-06-13,2868.8,461.56,46166398,2960.91,2976.45,2865.5
2008-06-16,2874.1,444.05,46746839,2876.29,2917.81,2811.72
2008-06-17,2794.75,449.1,48797885,2873.13,2893.47,2769.12
2008-06-18,2941.11,711.92,77755139,2772.37,2945.42,2729.71
2008-06-19,2748.87,612.15,65349653,2921.72,2921.72,2742.15
2008-06-20,2831.74,812.66,84863691,2811.08,2917.32,2695.63
2008-06-23,2760.42,430.02,46920521,2780.15,2813.14,2741.19
2008-06-24,2803.02,513.77,57185818,2747.32,2817.17,2728.83
2008-06-25,2905.01,690.9,74052210,2794.04,2910.48,2784.42
2008-06-26,2901.85,707.86,74487132,2904.09,2931.31,2851.12
2008-06-27,2748.43,633.29,70161208,2809.31,2822.26,2723.16
2008-06-30,2736.1,415.33,44112864,2724.4,2766.8,2693.4
2008-07-01,2651.6,439.06,45453359,2743.16,2753.33,2644.78
2008-07-02,2651.73,444.33,45091525,2656.04,2700.9,2627.9
2008-07-03,2703.53,758.14,77505649,2610.81,2746.37,2566.53
2008-07-04,2669.89,629.99,62687235,2691.21,2713.48,2645.83
2008-07-07,2792.4,836.85,86034029,2673.55,2801.53,2673.55
2008-07-08,2814.95,893.35,90256346,2805.61,2843.6,2754.62
2008-07-09,2920.55,1080.46,108666487,2838.86,2920.55,2838.86
2008-07-10,2875.45,1014.16,100821676,2879.62,2952.04,2862.06
2008-07-11,2856.63,711.45,71766361,2863.81,2888.29,2821.31
2008-07-14,2878.26,605.69,60835795,2837.5,2895.3,2828.24
2008-07-15,2779.45,767.94,79053113,2886.11,2896.33,2769.91
2008-07-16,2705.87,617.78,68568853,2753.9,2765.15,2656.61
2008-07-17,2684.78,527.26,58282337,2747.95,2773.28,2676.15
2008-07-18,2778.37,605.12,65602518,2711.74,2785.53,2665.91
